Tussenstand_prediction,id,text
N,328169455966371841,Herstart Heren #batavierenrace @bataradio @rtvefm 053 http://t.co/jYoPH6q0wa
N,328170613611044864,Weer helemaal wakker! Even kijken bij de finish #Batavierenrace http://t.co/Q7f1TkbaSs
N,328171992928890880,RT @enschede: Vanmiddag om 14.30 uur komen de lopers van de @Batavierenrace aan op de Oude Markt #stadvannu en om 17.00 uur vertrekken zij 
N,328172150211092481,I'm at Batavierenrace [pic]: http://t.co/8eVjoF9p4n
N,328172966351339521,we zijn er! batavierenrace feest kan beginnen! (@ Universiteit Twente - @utwente) http://t.co/pdPyBlYP19
N,328176841959567360,Laatste herstart van de vrouwen! #batavierenrace http://t.co/9Ba0e4iDUN
N,328178009255342080,Met Aeolus de Batavierenrace 2013 gewonnen!!
Y,328178063508643841,Just completed a 6.79 km run - Batavierenrace finale etappe http://t.co/9y85lYvTL6 #RunKeeper
N,328178399174606851,"@Aeolusrun @erikslomp @Arnemulder892 Gefeliciteerd met de winst, prachtige prestatie! #Batavierenrace"
N,328180161243664385,"Bij de sintelbaan, finish @Batavierenrace http://t.co/NmBJS9YFGE"
N,328182926456004608,Afsl dnst met hoogtepunten: #koninklijk #tattersall + #batavierenrace 053 Maandag terug. @wijkbothoven @enschedecentrum @fatihabouali @tvefm
N,328183616272207873,"Zo dagje gewerkt, op naar het Vatenbierenfeest!:) #batavierenrace"
Y,328183884128874496,Team TU/e-Fontys Eindhoven has finished 2nd in the Batavierenrace! Fantastic achievement! http://t.co/byodsIybR0  #Bata @tuecursor @Fontys
N,328185032353140736,Twee van onze kids hebben vandaag meegedaan met de Batavierenrace. Wij houden het bij een flinke wandeling door Helmond. Ook leuk!
N,328185875005575169,Stagezaken.nl Batavierenrace Enschede van start: Elk jaar rennen bijna 8.500 studenten ... http://t.co/OyHUyOcHEM http://t.co/zjBHx74PC7
N,328186840156864514,Twee van onze kids hebben vandaag meegedaan met de Batavierenrace. Wij houden het bij een flinke wandeling door Helmond. Ook leuk!
Y,328187105555648513,Nijmegen wint 41e editie Batavierenrace: Het team hardlopers van de Radboud Universiteit en de... http://t.co/FeHlppCLwv #nultweevier
Y,328187294748123136,Nijmegen wint 41e editie @Batavierenrace: Het team hardlopers van de Radboud Universiteit en de... http://t.co/1SKa76Im92 #nultweevier
Y,328187356286951424,RT @Nultweevier: Nijmegen wint 41e editie @Batavierenrace: Het team hardlopers van de Radboud Universiteit en de... http://t.co/1SKa76Im92 
Y,328187766728953856,RT @Nultweevier: Nijmegen wint 41e editie @Batavierenrace: Het team hardlopers van de Radboud Universiteit en de... http://t.co/1SKa76Im92 
N,328187970697957376,Batavierenrace 2013 - biggest student relay race in the world was in the University of Twente! axsham partiden shekiller yukleyejem ;)
N,328188709889527809,Zo meteen online op http://t.co/DSwCDfLbsu: de laatste foto's van de finish en een verhaal over de winnaars! #batavierenrace
N,328189277655683072,"Hulde voor de fotografen Gijs en Arjan, die de hele #batavierenrace voor UT-Nieuws coverden. Arjan liep ondertussen ook nog een nachtetappe!"
N,328190202365489153,Kijk ook voor sfeerimpresssie foto's van @gijsvofoto  #batavierenrace op de Markt op https://t.co/ynOxSb8fhE
N,328194240721080320,"Snelste lopers kwijt aan 2 topteams, maar @DSZWAVE toch 54e vd 360 teams bij de #Batavierenrace. Alleen in 2008 betere notering (43e) #Bata"
N,328194969053577216,TV Enschede FM feliciteert de makers van @BataRadio met hun marathonuitzending #Batavierenrace - Geweldig gedaan! Volgend jaar weer? #tvefm
N,328195863241433088,RT @UTNieuws: Kijk ook voor sfeerimpresssie foto's van @gijsvofoto  #batavierenrace op de Markt op https://t.co/ynOxSb8fhE
N,328196021123432448,"RT @MikeVerkouter: Politie blij, lopers blij, hulde voor organisatie @Batavierenrace en @UTwente. Nu batafeest + 13.000 studenten blij! htt"
N,328196560531881988,Nog even de laatste stukkies online #batavierenrace. Net heerlijk aan de patat met @sandrapool1.
N,328197001474871298,"Oef, dat was een zware, maar wel erg mooie slotetappe tijdens de #batavierenrace met een 3e plek!"
N,328199112266756096,"Gefeliciteerd Nijmegen, met het winnen van de universiteitscompetitie #bata2013"
N,328199430593462274,"De 41e Batavierenrace is gewonnen door Nijmegen, op ruime afstand gevolgd door Eindhoven en Wageningen. (voorlopige uitslag)"
Y,328201648705003521,Team Aeolus uit Enschede wint 41ste Batavierenrace http://t.co/8OFYmOr2xg #tvefm #enschede #batavierenrace #bata @Aeolusrun @SNOTRunningteam
N,328202317264457729,"RT @Batavierenrace: De 41e Batavierenrace is gewonnen door Nijmegen, op ruime afstand gevolgd door Eindhoven en Wageningen. (voorlopige uit"
N,328203306847584259,#bbq #batavierenrace #campus #chillheid http://t.co/ed0LxXZZGK
N,328204419550306306,Nijmeegse studenten winnen 41e Batavier... http://t.co/YokljHXnI9
Y,328204649368788993,Nijmeegse studenten winnen 41e Batavierenrace. http://t.co/ZG21mUJbWR
N,328204821746315265,Nijmeegse studenten winnen 41e Batavierenrace: NIJMEGEN - De Nijmeegse studententeams hebbe... http://t.co/bbvGVaSGoN #apeldoorn #nieuws
Y,328205354854912000,Nijmeegse studenten winnen 41e Batavierenrace: NIJMEGEN - De Nijmeegse studententeams hebben samen de 41e... http://t.co/kgTlVZgSN7
Y,328208046880870401,Nijmeegse studenten winnen 41e Batavierenrace http://t.co/HhhX2fPZKd
Y,328208265869676545,NIJMEGEN  De Nijmeegse studententeams hebben samen de 41e Batavierenrace gewonnen. Zij werden op ruime afstand... http://t.co/QK8CILwC1J
Y,328209730193457153,RT @Nultweevier: Nijmegen wint 41e editie @Batavierenrace: Het team hardlopers van de Radboud Universiteit en de... http://t.co/1SKa76Im92 
Y,328209890336202752,Nijmeegse studenten winnen 41e Batavierenrace: NIJMEGEN - De Nijmeegse studententeams hebben samen de 41e... http://t.co/4OrFeKlocO
Y,328210060398456833,Nijmeegse studenten winnen 41e Batavierenrace: NIJMEGEN - De Nijmeegse studententeams hebben samen de 41e... http://t.co/xZXiTojVac
Y,328210725011066880,"Son H. participated in the Batavierenrace, a relay race over 175 km http://t.co/vujgmZNyju He is taking a beer at this moment #party"
Y,328210747228295169,Nijmeegse studenten winnen 41e Batavierenrace: De Nijmeegse studententeams hebben samen de 41e Batav... http://t.co/aKhvJJ3Vot #Enschede
N,328212916643971072,Na een rustig verlopen @batavierenrace voor de wedstrijdleiding nu in de Intercity op weg naar huis
Y,328214236419485697,@bartlup "@dgnijmegen: Nijmeegse studenten winnen 41e Batavierenrace: NIJMEGEN - De Nijmeegse studententeams hebben..http://t.co/LIimuyYh4R"
N,328214634899312641,#enschede RT @NijmegenNL: Nijmeegse studenten winnen 41e Batavierenrace http://t.co/1rxUCYbCGQ
Y,328214898200965120,Nijmeegse studenten winnen 41e Batavierenrace: De Nijmeegse studententeams hebben samen de 41e Batavie... http://t.co/V4x3trPoPJ #Vallei
N,328216610663968768,"Wow, 12e plek bij de @batavierenrace. Trots! Was weer geweldig georganiseerd! #bata"
N,328216945369432064,"Met 25.21min over 7,1km toch nog 6sec sneller dan vorig jaar op de slotetappe! #batavierenrace"
N,328217546836815873,RT @UTNieuws: Kijk ook voor sfeerimpresssie foto's van @gijsvofoto  #batavierenrace op de Markt op https://t.co/ynOxSb8fhE
Y,328218640283480064,RT @dgnijmegen: Nijmeegse studenten winnen 41e Batavierenrace: NIJMEGEN - De Nijmeegse studententeams hebben samen de 41e... http://t.co/4O
N,328219755116912640,Verdorie. Volgend jaar ga ik ook maar eens iets van die #Batavierenrace-sfeer proeven.
Y,328220258613727233,Aeolus Enschede wint Batavierenrace 2013 - http://t.co/jh8a4YxCBt
Y,328220559731220480,Aeolus #Enschede wint Batavierenrace 2013 http://t.co/LNxmIpZW13
N,328220594460033024,"Dat was best leuk #batavierenrace Volgend jaar wat meer trainen en dan kan ik zo met de eerste 200 mee ;) 'mama, je was bijna laatste!' 10.6"
Y,328220612109668353,Aeolus Enschede wint Batavierenrace 2013 http://t.co/N2dAan7klv #provincie #nieuwsoverijssel #nieuws
Y,328220768829857793,Aeolus Enschede wint Batavierenrace 2013 http://t.co/EIIYV2bauf #salland #nieuws
Y,328221055871242240,Aeolus Enschede wint Batavierenrace 2013: Aeolus Enschede heeft in het algemeen klassement de Batavierenrace g... http://t.co/fbRuUM2y2u
Y,328221058215862272,Aeolus Enschede wint Batavierenrace 2013: Aeolus Enschede heeft in het algemeen klassement de Batavierenrace g... http://t.co/WzB66qmobD
Y,328222165428219904,Nijmeegse studenten winnen 41e Batavierenrace: NIJMEGEN - De Nijmeegse studententeams hebben samen de 41e... http://t.co/YWKh3mDf1Z
Y,328222775623942144,Regio nieuws: Aeolus Enschede wint Batavierenrace 2013 http://t.co/uaY43yf4Hh #hengelo #twente
Y,328222781743456257,Regio Nieuws Aeolus Enschede wint Batavierenrace 2013 http://t.co/VS5zYMmikn #rtvoost #deventer
Y,328222785837088768,OVERIJSSEL:  Aeolus Enschede wint Batavierenrace 2013 http://t.co/Igst37MDmC
Y,328223384687214594,RT @nieuws024: Nijmeegse studenten winnen 41e Batavierenrace: NIJMEGEN - De Nijmeegse studententeams hebben samen de 41e... http://t.co/xZX
Y,328225456149102592,RT @dgnijmegen: Nijmeegse studenten winnen 41e Batavierenrace: NIJMEGEN - De Nijmeegse studententeams hebben samen de 41e... http://t.co/4O
Y,328226019066654721,"@_WhiteMark Nee, batavierenrace afterparty. Paar duizend studenten uit heel nederland"
Y,328226715463737344,Aeolus Enschede wint Batavierenrace 2013 http://t.co/VQ14bK6X18 #NieuwsOverijssel #Twente
N,328227309175832576,Prijsuitreiking straks wordt dus extra feest. :D RT @rtvoost: Aeolus Enschede wint #Batavierenrace 2013 - http://t.co/aSipmKO2BT
Y,328228755229265921,#twente #taxi Aeolus Enschede wint Batavierenrace 2013 - Aeolus Enschede heeft in het algemeen klassement de Batav... http://t.co/ekMMGpRGuh
Y,328228794706034688,Aeolus Enschede wint Batavierenrace 2013 - Aeolus Enschede heeft in het algemeen klassement de Batavierenrace gewo... http://t.co/3rTORglRF1
N,328228864084025344,RT @enschede: Vanmiddag om 14.30 uur komen de lopers van de @Batavierenrace aan op de Oude Markt #stadvannu en om 17.00 uur vertrekken zij 
N,328230647007174657,RTV Oost: Aeolus Enschede wint Batavierenrace 2013 http://t.co/v0HxHvRQK6
Y,328230649704116225,Aeolus Enschede wint Batavierenrace 2013: Aeolus Enschede heeft in het algemeen klassement de Batavierenrace g... http://t.co/YBoQHao4d1
N,328231215859654656,Aeolus #Enschede wint Batavierenrace 2013: Aeolus #Enschede heeft in het algemeen klassement de Bata... http://t.co/tmmmt7nNt0 #Enschede
Y,328233700691177473,Aeolus Enschede wint Batavierenrace 2013: Aeolus Enschede heeft in het algemeen klassement de Batavierenrace g... http://t.co/dxCg8XvPp0
Y,328234521638105088,Aeolus Enschede wint Batavierenrace 2013: Aeolus Enschede heeft in het algemeen klassement... http://t.co/yBuMBZpAdG #nieuws #Overijssel
N,328235047960322048,"RT @Batavierenrace: De 41e Batavierenrace is gewonnen door Nijmegen, op ruime afstand gevolgd door Eindhoven en Wageningen. (voorlopige uit"
Y,328235586018234368,Aeolus Enschede wint Batavierenrace 2013: http://t.co/Tn18jeBpr8 #rtvoost
Y,328236067662749698,Weer onderweg naar huis. Van een zeer geslaagde #Bata13! Wij zijn 211 vd 350 geworden. Op n etappe zelfs 2de snelste! #Trots! #Arnhem
N,328240378912337920,"Lekkere muziek bij de #bata2013, goed hoorbaar @parkdekotten :)"
Y,328244349127229440,Aeolus Enschede wint Batavierenrace 2013 - Aeolus Enschede heeft in het algemeen klassement de Batavierenrace gewo... http://t.co/hFluP8lJtE
N,328246026156793856,Terug van een fantastische #Bata2013 ! TU-team 2e en zelf 8e met Team-Eindhoven. Geweldige organisatie en inzet van iedereen!
N,328246537652158464,@martwaterval @Batavierenrace je broertjes hebben t iig wel heel goed gedaan :)
Y,328249609136795648,Gefeliciteerd! @hannl@MVenhovens: Nice team @RUNijmegen &amp; @HANnl hebben de eerste plek behaald van #BATA13! #Gefeliciteerd
N,328249784999755777,"Mijn etappe van 8, 8 km afgerind met 14,28 km/h gemiddeld. Nu grolsch zupen voor het leven. Wat een feest. #batavierenrace"
N,328251438549581824,RT @nieuws_nijmegen: Nijmeegse #studenten winnen 41e Batavierenrace http://t.co/KffkUfYPUH #nijmegen
N,328251572784074754,"RT @Batavierenrace: De 41e Batavierenrace is gewonnen door Nijmegen, op ruime afstand gevolgd door Eindhoven en Wageningen. (voorlopige uit"
N,328252095914455040,Batavierenrace hollee
Y,328252562904064000,#Enschede Aeolus Enschede wint Batavierenrace 2013: Aeolus Enschede heeft in het algemeen klasseme... http://t.co/Wv46YzIM3K Nieuws.nl
Y,328252564112035840,Aeolus Enschede wint Batavierenrace 2013: Aeolus Enschede heeft in het algemeen klassement de Batavierenrace g... http://t.co/E5bzf6EvvL
N,328253068644855808,"#batavierenrace #studentenloop Universiteit Nijmegen/HAN wint 41e! Gefeliciteerd mensen. Gevolgd via de site, wat een prachtig evenement!!"
N,328257889435267073,Feestje hoor. Zo prijsuitreiking presenteren. #batavierenrace - http://t.co/CWeMf9iRPX
N,328258731345317891,"RT @zwemtoerist: Snelste lopers kwijt aan 2 topteams, maar @DSZWAVE toch 54e vd 360 teams bij de #Batavierenrace. Alleen in 2008 betere not"
N,328261014086885376,RT @regio_eindhoven: Nijmeegse #studenten winnen 41e Batavierenrace http://t.co/hFUTgy8289 #eindhoven
N,328262118510039040,"Helemaal gebroken en met spierpijn in bed na een geslaagde batavierenrace!! Op naar volgend jaar, alleen dan misschien wel trainen!"
Y,328262585520623617,"Nijmegen wint 41e Batavierenrace: Het RU/HAN Team uit Nijmegen heeft de 41e editie van de Batavierenrace, s we... http://t.co/5mmpxJYuJN"
Y,328262731822166017,#Enschede Aeolus Enschede wint Batavierenrace 2013: Aeolus Enschede heeft in het algemeen klasseme... http://t.co/OKazybrcjn #TweetPoint
Y,328265757806981121,#Nijmegen wint Batavierenrace http://t.co/fNsr6TpmYq #ZEKERWEL #Eindhoven #Wageningen #Twente #studenten #student #sport #hardlopen #bata
Y,328265820901883904,RU/HAN Team wint Batavierenrace http://t.co/WEGIE3yf0H #arnhem #gemeentearnhem #nieuws
Y,328265824227966976,RU/HAN Team wint Batavierenrace http://t.co/d8aJjbmtkK #gelderland #gelderlandnieuws #arnhem
Y,328265853256728576,RU/HAN Team wint Batavierenrace http://t.co/0eNBjsOqgD
Y,328265856893206528,RU/HAN Team wint Batavierenrace http://t.co/rQVHHEblzl
Y,328265860521275392,RU/HAN Team wint Batavierenrace http://t.co/7cr2kTvvJX
Y,328266326630080513,RU/HAN Team wint Batavierenrace: NIJMEGEN / ENSCHEDE - De gezamenlijke ploeg van de Radboud Universiteit (RU) en... http://t.co/ilbtgKwWA5
N,328266591429066753,Feestje hoor. Zo prijsuitreiking presenteren. #batavierenrace - http://t.co/JHkpRjtIbG
Y,328266619178606592,RU/HAN Team wint Batavierenrace: De gezamenlijke ploeg van de Radboud Universiteit (RU) en de Hogescho... http://t.co/FJdKDHBAms #Vallei
N,328266631572754432,Winnaar #batavierenrace 2013 op podium: Aeolus - http://t.co/PyM54QobWk
Y,328267385813475329,Omroep Gelderland: RU/HAN Team wint Batavierenrace http://t.co/ztxlVxcYSW #Nijmegen
Y,328267576234868736,RU/HAN Team wint Batavierenrace http://t.co/a4QoSIxbeu
Y,328267576348123137,GELDERLAND:  RU/HAN Team wint Batavierenrace http://t.co/vW60VwCxAY
Y,328267576633356289,#arnhem RU/HAN Team wint Batavierenrace http://t.co/QpMCaImjqE #arnhem_nu
Y,328268353657503745,@annewilneervens @vitamientje @gersonveenstra  en wie wint er? :)@OmroepGLD: RU/HAN Team wint Batavierenrace http://t.co/to1Ig8jU1d
N,328268590899937283,Op dit moment zijn we de nachteditie van de uitslagenkrant van de 41ste editie van de Batavierenrace aan het... http://t.co/Xg95hwMvmg
Y,328268965811998721,"Nijmegen wint 41e Batavierenrace: Het RU/HAN Team uit Nijmegen heeft de 41e editie van de Batavierenrace, s we... http://t.co/8i5kwYZZIp"
Y,328270511614328832,Fotopost: Nijmegen wint 41e Batavierenrace:  http://t.co/7siH3Mryj5
Y,328274917449674753,Nijmegen wint 41e Batavierenrace #newslocker http://t.co/ql32keLnvA
Y,328276585855721472,RT @dgnijmegen: Nijmeegse studenten winnen 41e Batavierenrace: NIJMEGEN - De Nijmeegse studententeams hebben samen de 41e... http://t.co/4O
Y,328278475565834240,"Batavierenrace: Aeolus wint overall, Nijmegen de universiteitcompetitie http://t.co/VN1o8wMr2E #atletiek"
Y,328280908211830784,"Fotopost: Batavierenrace: Aeolus wint overall, Nijmegen de universiteitcompetitie:  http://t.co/HcisRlvI0E"
N,328287508079190017,Universiteit Nijmeegse studenten winnen 41e Batavierenrace - De Gelderlander: Het universiteitsklassement is g... http://t.co/JRaZMsHRit
N,328298850660003840,"RT @Carda: Lekkere muziek bij de #bata2013, goed hoorbaar @parkdekotten :)"
N,328299485832822784,RT @CaspervdPutten: Terug van een fantastische #Bata2013 ! TU-team 2e en zelf 8e met Team-Eindhoven. Geweldige organisatie en inzet van ied
N,328299505160167424,"RT @Carda: Lekkere muziek bij de #bata2013, goed hoorbaar @parkdekotten :)"
N,328300599298912256,@hatavitla Potverdikkie! Was de Batavierenrace vandaag?
Y,328309333555290112,"US 88e bij de Batavierenrace na knappe slotetappes van christel en piet, die 2 etappes 's middags liep."
N,328312628462112768,Nijmeegse studenten winnen 41e Batavierenrace:  http://t.co/c2OMHwrd74 Nijmegennieuws.nl
Y,328312632442494976,RU/HAN Team wint Batavierenrace:  http://t.co/tWov237Uze Nijmegennieuws.nl
N,328317832431554560,"fiets totaal vernield, jas leeggeroofd, hele avond geen bereik, het was weer batavierenrace."
Y,328317986249252864,dgnijmegen: Nijmeegse studenten winnen 41e Batavierenrace: NIJMEGEN - De Nijmeegse studententeams hebben samen de ... http://t.co/7Yk894QDWs
N,328343018795057152,MSG was ook dit jaar goed vertegenwoordigd bij de batavierenrace. http://t.co/A0o9jmcjvf
N,328356271013105664,Conclusie van het batafeest is dat alles pijn doet en mijn handen branden door de kou #bata2013
N,328358475618992128,Nu echt gaan slapen!! Was superleuk en gezellig de Batavierenrace :-D Feest was ook top!!!
N,328387448306561024,Batavierenrace 2013 van astmaniregent http://t.co/Vw7Q5iZklP
N,328395093105053697,"Zo, weer bezig met de terugreis vanuit Twente. Batavierenrace was awesome, trots op eigen tijd en heel het Unitas team ^^"
Y,328408843317030913,Nijmegen wint 41e @Batavierenrace voor teams van Eindhoven en Wageningen. Mooie foto's! https://t.co/TFV3CWx5po #Hardlopen #Avontuur
N,328417408224202752,Op de terugweg vanaf Enschede naar huis na een mooi afsluitend feest van de batavierenrace!
Y,328418274490585088,Nijmegen wint 41ste Batavierenrace http://t.co/RHFVW0Rhe1 via @sharethis @Batavierenrace
Y,328419325063077888,Gefeliciteerd RU/HAN Team Nijmegen! Winnaar  #Batavierenrace met 10:27:23. Jullie hebben ondertussen toch wel van #DRU #Achterhoek genoten?
N,328425174863073280,Met de Batavierenrace achter de rug nu op naar Aalten! Microfonist op de motor bij de Ronde van Aalten.
N,328426347087155200,"Telefoon verloren bij het wisselpunt van de batavierenrace, gelukkig weer terug!"
Y,328426925557161984,Fotopost: Nijmegen wint 41ste Batavierenrace:  http://t.co/kWzNfyq0cc
N,328428558483615745,WP26 is nu ook digitaal beschikbaar! Veel lees- en kijkplezier gewenst! https://t.co/794vB5Nk95
N,328428968992702464,"Zo, weer onderweg naar groningen na een slopend maar heel leuk weekend #batavierenrace"
Y,328430197550501888,Weer ontwaakt na een dag bouwen #batavierenrace #batavierenfeest
N,328430669711687680,Te day after # batavierenrace en gelijk weer door met de voorbereidingen voor #Koninginnedag'13 / #AbdicatiedagBea / #InhuldigingWA
N,328431172298346496,The day after #Batavierenrace gelijk weer door met de voorbereidingen voor #koninginnedag / #abdicatieBea / #InhuldigingWA
Y,328432159226474496,Wageningse studenten derde in 41e Batavierenrace: NIJMEGEN - Een team van Wageningse studenten is derde geworden... http://t.co/QRG82SbEgU
Y,328432162628059136,Wageningse studenten derde in 41e Batavierenrace: NIJMEGEN - Een team van Wageningse studenten is derde geworden... http://t.co/pDxIs3WxHS
Y,328433588859183104,Wageningse studenten derde in 41e Batavierenrace: Een team van Wageningse studenten is derde geworden ... http://t.co/ganbxUNt7X #Vallei
Y,328433627610370048,@runningplus: Nijmegen wint 41ste Batavierenrace http://t.co/jTlzFTsKDi via @sharethis @Batavierenrace
Y,328433707570585601,Wageningse studenten derde in 41e Batavierenrace: NIJMEGEN - Een team van Wageningse studen... http://t.co/Dhm6UDYXVj #apeldoorn #nieuws
N,328434108831256576,"41e batavierenrace was zeker geslaagd! Lekker gelopen, mooi feestje. Volgend jaar sowieso weer!"
Y,328434559693750272,Wageningse studenten derde in 41e Batavierenrace - NIJMEGEN - Een team van Wageningse studenten is derde geword... http://t.co/RobJmBt2BU
N,328435219302604800,@Dorraaay misschien mensen van de batavierenrace? Of kinderen als in &lt;18
Y,328438361700315136,Wageningse studenten derde in 41e Batavierenrace: NIJMEGEN - Een team van Wageningse studenten is derde geword... http://t.co/5Y7CIq5eLf
N,328440690164002816,"@LiesMolenaar @Batavierenrace Ik had het van Jochem al gezien maar van Niels nog niet (wist zijn team niet), wat deed Niels dan?"
N,328441894982008832,"RT @Batavierenrace: De 41e Batavierenrace is gewonnen door Nijmegen, op ruime afstand gevolgd door Eindhoven en Wageningen. (voorlopige uit"
N,328443707441442816,Studiecadeaus.nl wenst alle Batavieren veel succes met de @batavierenrace ! #batavierenrace #bikkels
N,328444304332816384,"@LiesMolenaar En de Batavierenrace is wle iets anders dan puur hardlopen he. Het is een feest op zich. Supergaaf, ik zweer het!"
N,328444894341369857,"Wat een geweldig evenement is de @Batavierenrace, de estafetteloop, gezellig bbq en daarna het feest!"
N,328444926859812864,Wat een dag &amp; wat een team!! Uitslag: @DEMCON 108 van totaal 324 teams in het alg klassement! We'll be back next year!! #Batavierenrace
N,328445405299867648,RT @JoostWessels1: Overwinningen in #batavierenrace van '95 en '97 horen tot hoogtepunten mijn atletiek-loopbaan #tartantrappers
N,328446008327540736,RT @Batavierenrace: WP26 is nu ook digitaal beschikbaar! Veel lees- en kijkplezier gewenst! https://t.co/794vB5Nk95
Y,328452174487117824,"Yeah, we hebben gewonnen! RT @OmroepGLD: ""RU/HAN Team wint Batavierenrace http://t.co/57bYlcwsud"
Y,328452381555695616,Stagezaken.nl Aeolus Enschede wint Batavierenrace 2013: De Batavierenrace is een evenem... http://t.co/9KqSJ5tQOj http://t.co/zjBHx74PC7
Y,328453555272949763,Wageningse studenten derde in 41e Batavierenrace: NIJMEGEN - Een team van Wageningse studenten is derde geworden... http://t.co/mByxLqeN2R
N,328454432448716801,Wow! Met de #Batavierenrace heeft mijn universiteitsteam HAN/RU een dik all time record gelopen: 10u27min! http://t.co/NOEyXxYMJi
N,328454711483199488,"@Batavierenrace, komen er nog meer foto's van de finish op? Ik mag mezelf ermee gelukkig prijzen dat ik voor 19:13u gefinisht ben ;) #Bata"
Y,328455375303098368,Trots op t team van @svidLucid bij de @Batavierenrace! #opeenheldermoment
N,328457548686581761,Batavierenrace... wat een fantastische ervaring. 13km/u op de finishrun van 7.1 km en met een feestteam nog de 60e plaats weten te behalen!
N,328458324448247811,Dat was me het dagje gister wel. Prachtige Bata gelopen en een mooi eindfeest. M'n benen zijn wel compleet stuk nu. #batavierenrace
N,328458938230112257,@cscheltinga War mooi om te zien dan mijn team #tartantrappers nog steeds het allersnelste team ooit is! #batavierenrace
N,328459869541761024,Wow!! Good old #Tartantrappers nog steeds allersnelste ooit in #batavierenrace! (Via@cscheltinga) http://t.co/y17S4LChYr
N,328462021483954178,"@pietervanrossum hm, ik dacht misschien iets met de Batavierenrace die van het weekend in Nijmegen was.."
N,328463865006419969,"Gisternacht om 4 uur even  6.7 km gerend voor het EOS chaussteam, ging allemaal soepeler dan verwacht! #batavierenrace"
N,328463961039196160,Zo luitjes. Ik ben weer veilig thuis. Batavierenrace zit er op. Tot volgend jaar
Y,328464341668069376,#Nijmegen wint Batavierenrace: De Nijmeegse studententeams hebben samen de 41e Batavierenrace gewonnen... http://t.co/1cjygVmXCy #Vallei
N,328465620083560448,Mooi gehad bij #batavierenrace! Nu slaap inhalen!
Y,328466223509676032,Dat was weer een top weekend. Thanks @Batavierenrace.
Y,328469008129081344,Nijmegen wint Batavierenrace: De Nijmeegse studententeams hebben samen de 41e Batavierenrace gewonnen. De plo... http://t.co/mt5BCEo6cC
N,328471606613639169,Na het afgelopen debiel zware weekend even een pilsje bij @beugeltjezwolle. #batavierenrace
N,328472079546580992,"Batavierenrace n -feest nu voor de vijfde keer aan deel mogen nemen, blijft nooit vervelen. Machtig mooi evenement #Batavierenrace"
N,328481972534001664,RT @RJMAKOM: Wat een dag &amp; wat een team!! Uitslag: @DEMCON 108 van totaal 324 teams in het alg klassement! We'll be back next year!! #B
N,328484207489859586,Gister goede batavierenrace gehad. Het begin tegen de 19 km/u bleek te optimitisch. Uiteindelijk nog een gemiddelde van 17 km/u over 7 km.
N,328484210983727104,"Thuis van de Batavierenrace. Ik ben moe, kapot en heb geen voeten meer over, maar dit was echt supermooi! Idun hoog!"
N,328484250573737984,"RT @MikeVerkouter: Politie blij, lopers blij, hulde voor organisatie @Batavierenrace en @UTwente. Nu batafeest + 13.000 studenten blij! htt"
N,328484592761839616,"Batavierenrace, bbq en feest waren super gezellig :D Nu spierpijn als een malle"
N,328485023546236928,Topweekend gehad @Batavierenrace. Een organisatorisch stukje hemel!
N,328485613085011969,Thuis na een heerlijke #batavierenrace. Volgend jaar weer met o.a. onze razende reporter @fransdv!
N,328486381804462080,Gister goede batavierenrace gehad. Mijn opening bleek toch iets te optimistisch  Uiteindelijk toch nog een gemiddelde van 17 km/u over 7 km.
N,328486456156909569,Ben benieuwd naar de economische impact van #batavierenrace voor Enschede. Misschien volgend jaar wat studenten op zetten #hannl
N,328486776563970048,RT @Aaronzinnig: Topweekend gehad @Batavierenrace. Een organisatorisch stukje hemel!
N,328487841682321408,Objective achieved and improved! 7.8 km in 32:39 min #batavierenrace http://t.co/lzE5kfOTYP
N,328489268601303041,RT @MebioseBestuur: Mebiose lekker op snelheid met een gemiddelde van 10.82 km/u #Batavierenrace
N,328489898921299968,"3 jaar WP26, de uitslagenkrant van de #batavierenrace http://t.co/tHevmZkVKd"
N,328494188406644736,"'Gilles, heb jij net je schoenen uitgedaan? Zet even snel een raam open!' Ook dat is Bata #stinkvoeten #Batavierenrace"
N,328494628061986816,"Top weekend Batavierenrace met de EBF gehad! Wat een fantastisch evenement, aanrader voor alle studenten"
N,328494683405824002,"De #batavierenrace zit er weer op, het was weer top! Bedankt @Batavierenrace."
N,328495984734793728,Met een lekker bakje batakoffie en wp26 nagenieten van de #batavierenrace http://t.co/ugGNpeuB6W
N,328498826673532928,RT @Batavierenrace: WP26 is nu ook digitaal beschikbaar! Veel lees- en kijkplezier gewenst! https://t.co/794vB5Nk95
N,328499397405069312,De @Batavierenrace was gaaf! Al is 39 uur achter elkaar wakker blijven wel echt zwaar. #gaap
N,328499853409779712,Foto's Batavierenrace 2013 naar UT Enschede - http://t.co/yqB1N6XPes
N,328500331522703361,Top weekendje Enschede achter de rug!  Nu bijkomen in het zonnetje... ;-) #batavierenrace #bata http://t.co/bWzAmbTS6z
N,328501616888143873,"De #batavierenrace zit er op @SV_Synergy  heeft de 199e plek gehaald! @RaboRvN, onze sponsor, bedankt! http://t.co/6vSm6Cjm74"
N,328501914356555777,RTV Oost: Foto's Batavierenrace 2013 naar UT Enschede http://t.co/1Scu2lnuJq
